OMOP	SPOKE
45573656	C3263723
45593267	C3263723
45554903	C3263723
45535359	C3263723
45550112	C3263723
45540207	C3263723
45540482	C3263723
45540461	C3263723
45598413	C3263723
45588392	C3263723
45602602	C3263723
45554858	C3263723
45554344	C3263723
45573913	C3263723
45607715	C3263723
45559597	C3263723
45560527	C3263723
45554233	C3263723
45594431	C3263723
45545283	C3263723
45587979	C3263723
45536538	C3263723
45544749	C3263723
45607665	C3263723
45598385	C3263723
45573659	C3263723
45578716	C3263723
45569284	C3263723
45574198	C3263723
45608082	C3263723
45569317	C3263723
45593565	C3263723
45593585	C3263723
45569315	C3263723
45549896	C3263723
45593582	C3263723
45574212	C3263723
45540214	C3263723
45535331	C3263723
45550079	C3263723
45587981	C3263723
45560525	C3263723
45554612	C3263723
45607672	C3263723
45579008	C3263723
45535679	C3263723
45544798	C3263723
45550075	C3263723
45558958	C3263723
45607951	C3263723
45607723	C3263723
45550113	C3263723
45608054	C3263723
45578965	C3263723
45602853	C3263723
45564475	C3263723
45535357	C3263723
45549840	C3263723
45558957	C3263723
45564407	C3263723
45550116	C3263723
45565356	C3263723
45540168	C3263723
45559637	C3263723
45540448	C3263723
45545333	C3263723
45569321	C3263723
45563781	C3263723
45559383	C3263723
45603205	C3263723
45584714	C3263723
45559087	C3263723
45593522	C3263723
45578279	C3263723
45540171	C3263723
45545330	C3263723
45593591	C3263723
45539938	C3263723
45607764	C3263723
45583310	C3263723
45603230	C3263723
45583513	C3263723
45588120	C3263723
45541333	C3263723
45540196	C3263723
45588709	C3263723
45593513	C3263723
45583598	C3263723
45578382	C3263723
45569029	C3263723
45545329	C3263723
45545014	C3263723
45597808	C3263723
45569292	C3263723
45593519	C3263723
45574269	C3263723
45558954	C3263723
45559580	C3263723
45540203	C3263723
45583281	C3263723
45549724	C3263723
45593525	C3263723
45549461	C3263723
45554854	C3263723
45607939	C3263723
45559673	C3263723
45603231	C3263723
45564394	C3263723
45568991	C3263723
45602856	C3263723
45535634	C3263723
45550084	C3263723
45535426	C3263723
45588706	C3263723
45539905	C3263723
45603188	C3263723
45549834	C3263723
45599244	C3263723
45569266	C3263723
45607724	C3263723
45549459	C3263723
45588402	C3263723
45545328	C3263723
45569293	C3263723
45540456	C3263723
45545042	C3263723
45550120	C3263723
45541331	C3263723
45578395	C3263723
45602650	C3263723
45564457	C3263723
45535332	C3263723
45563942	C3263723
45598344	C3263723
45607694	C3263723
45535675	C3263723
45578929	C3263723
45536545	C3263723
45578725	C3263723
45539816	C3263723
45578968	C3263723
45598366	C3263723
45598395	C3263723
45603280	C3263723
45550974	C3263723
45564415	C3263723
45559329	C3263723
45564151	C3263723
45602485	C3263723
45603161	C3263723
45564414	C3263723
45534946	C3263723
45588309	C3263723
45574191	C3263723
45593057	C3263723
45563881	C3263723
45602870	C3263723
45554865	C3263723
45589684	C3263723
45583282	C3263723
45540434	C3263723
45568753	C3263723
45593557	C3263723
45540534	C3263723
45535336	C3263723
45569069	C3263723
45554901	C3263723
45545373	C3263723
45541332	C3263723
45597779	C3263723
45602858	C3263723
45598340	C3263723
45569283	C3263723
45573982	C3263723
45607942	C3263723
45593055	C3263723
45607947	C3263723
45578955	C3263723
45540514	C3263723
45564488	C3263723
45549821	C3263723
45545075	C3263723
45588699	C3263723
45607296	C3263723
45578273	C3263723
45598149	C3263723
45608080	C3263723
45598410	C3263723
45588374	C3263723
45559380	C3263723
45540258	C3263723
45550114	C3263723
45559574	C3263723
45588368	C3263723
45578961	C3263723
45535661	C3263723
45564418	C3263723
45569071	C3263723
45593275	C3263723
45545280	C3263723
45555777	C3263723
45535232	C3263723
45545277	C3263723
45554859	C3263723
45563782	C3263723
45607759	C3263723
45550979	C3263723
45589575	C3263723
45573914	C3263723
45560517	C3263723
45603166	C3263723
45540190	C3263723
45545074	C3263723
45573660	C3263723
45607960	C3263723
45535674	C3263723
45602906	C3263723
45565359	C3263723
45607992	C3263723
45554863	C3263723
45544639	C3263723
45540519	C3263723
45540205	C3263723
45598409	C3263723
45599249	C3263723
45540215	C3263723
45550095	C3263723
45603168	C3263723
45573915	C3263723
45589683	C3263723
45541446	C3263723
45598383	C3263723
45549568	C3263723
45550081	C3263723
45540464	C3263723
45597666	C3263723
45598412	C3263723
45569269	C3263723
45559381	C3263723
45569369	C3263723
45573984	C3263723
45564093	C3263723
45589566	C3263723
45535633	C3263723
45579040	C3263723
45554879	C3263723
45598408	C3263723
45588647	C3263723
45559589	C3263723
45607998	C3263723
45608058	C3263723
45578379	C3263723
45554897	C3263723
45550186	C3263723
45569263	C3263723
45588639	C3263723
45569365	C3263723
45588644	C3263723
45550980	C3263723
45602597	C3263723
45598417	C3263723
45578999	C3263723
45535419	C3263723
45603182	C3263723
45588432	C3263723
45607294	C3263723
45540518	C3263723
45607995	C3263723
45604092	C3263723
45570215	C3263723
45554227	C3263723
45569276	C3263723
45578973	C3263723
45563893	C3263723
45545372	C3263723
45564462	C3263723
45554855	C3263723
45603240	C3263723
45593527	C3263723
45569074	C3263723
45540469	C3263723
45569072	C3263723
45535662	C3263723
45580033	C3263723
45559704	C3263723
45597663	C3263723
45549602	C3263723
45598337	C3263723
45603183	C3263723
45598077	C3263723
45559685	C3263723
45603265	C3263723
45565355	C3263723
45593586	C3263723
45569286	C3263723
45593536	C3263723
45535361	C3263723
45593341	C3263723
45598145	C3263723
45573981	C3263723
45588100	C3263723
45535330	C3263723
45602606	C3263723
45535329	C3263723
45549836	C3263723
45544998	C3263723
45544644	C3263723
45597669	C3263723
45555781	C3263723
45555784	C3263723
45583192	C3263723
45602850	C3263723
45535370	C3263723
45607300	C3263723
45573626	C3263723
45607295	C3263723
45573985	C3263723
45583187	C3263723
45588096	C3263723
45569287	C3263723
45588366	C3263723
45574200	C3263723
45550089	C3263723
45545262	C3263723
45539806	C3263723
45578950	C3263723
45535038	C3263723
45593532	C3263723
45607667	C3263723
45607963	C3263723
45540459	C3263723
45540436	C3263723
45554231	C3263723
45598352	C3263723
45598114	C3263723
45540256	C3263723
45549897	C3263723
45588433	C3263723
45588099	C3263723
45602487	C3263723
45559388	C3263723
45578953	C3263723
45554864	C3263723
45545282	C3263723
45578651	C3263723
45568970	C3263723
45564153	C3263723
45569066	C3263723
45573979	C3263723
45569278	C3263723
45544745	C3263723
45578712	C3263723
45574185	C3263723
45583190	C3263723
45598146	C3263723
45554867	C3263723
45553868	C3263723
45597310	C3263723
45565607	C3263723
45575222	C3263723
45555428	C3263723
45570404	C3263723
45545581	C3263723
45553945	C3263723
45555888	C3263723
45590639	C3263723
45594091	C3263723
45603949	C3263723
45536417	C3263723
45554178	C3263723
45599385	C3263723
45593831	C3263723
45536180	C3263723
45587976	C3263723
45573165	C3263723
45599384	C3263723
45555634	C3263723
45569870	C3263723
45563584	C3263723
45579774	C3263723
45550871	C3263723
45602156	C3263723
45558755	C3263723
45541491	C3263723
45579767	C3263723
45544362	C3263723
45536409	C3263723
45604187	C3263723
45537570	C3263723
45536405	C3263723
45597613	C3263723
45534938	C3263723
45595420	C3263723
45551107	C3263723
45578124	C3263723
45589259	C3263723
45570463	C3263723
45579566	C3263723
45553887	C3263723
45604228	C3263723
45579764	C3263723
45554171	C3263723
45573146	C3263723
45579558	C3263723
45574523	C3263723
45597307	C3263723
45536214	C3263723
45570336	C3263723
45563489	C3263723
45577977	C3263723
1575899	C3263723
45594101	C3263723
45569880	C3263723
45536201	C3263723
45592602	C3263723
45602205	C3263723
45550636	C3263723
45609122	C3263723
45560411	C3263723
45554170	C3263723
45603940	C3263723
45546288	C3263723
45568551	C3263723
45584415	C3263723
45575358	C3263723
45579279	C3263723
45554167	C3263723
45584422	C3263723
45565246	C3263723
45573302	C3263723
45579765	C3263723
45587908	C3263723
45539745	C3263723
45570435	C3263723
45560386	C3263723
45594310	C3263723
45565253	C3263723
45579556	C3263723
45574736	C3263723
45603782	C3263723
45588949	C3263723
45539759	C3263723
45599403	C3263723
45592563	C3263723
45534659	C3263723
45536855	C3263723
45546660	C3263723
45559066	C3263723
45584103	C3263723
45603498	C3263723
45589477	C3263723
45546030	C3263723
45574764	C3263723
45575223	C3263723
45609862	C3263723
45560382	C3263723
45594108	C3263723
45584440	C3263723
45555640	C3263723
45549171	C3263723
45597466	C3263723
45539638	C3263723
45589227	C3263723
45536211	C3263723
45594298	C3263723
45558620	C3263723
45536983	C3263723
45544274	C3263723
45604185	C3263723
45589252	C3263723
44828279	C3263723
45546341	C3263723
45536428	C3263723
45579266	C3263723
45535931	C3263723
45570341	C3263723
45550363	C3263723
45560381	C3263723
45603959	C3263723
45584423	C3263723
45536861	C3263723
45546287	C3263723
45536859	C3263723
45579550	C3263723
45536424	C3263723
45597600	C3263723
45560765	C3263723
45589473	C3263723
45589284	C3263723
45594092	C3263723
45546289	C3263723
45544272	C3263723
45602158	C3263723
45574738	C3263723
45593849	C3263723
45584865	C3263723
45568449	C3263723
45579780	C3263723
45590640	C3263723
45585177	C3263723
45549452	C3263723
45568556	C3263723
45536404	C3263723
45573633	C3263723
45587822	C3263723
45568427	C3263723
45560378	C3263723
45580173	C3263723
45544271	C3263723
1326796	C3263723
45560697	C3263723
45607017	C3263723
45534582	C3263723
45587974	C3263723
45597267	C3263723
45579548	C3263723
45545875	C3263723
45550840	C3263723
45594315	C3263723
45544439	C3263723
45555433	C3263723
45603955	C3263723
45589699	C3263723
45609861	C3263723
45560174	C3263723
45565239	C3263723
45589736	C3263723
45539637	C3263723
45549106	C3263723
45577996	C3263723
45536216	C3263723
45608544	C3263723
45541024	C3263723
45594095	C3263723
45587698	C3263723
44830561	C3263723
45565481	C3263723
45550653	C3263723
45569575	C3263723
45579779	C3263723
45534936	C3263723
45563589	C3263723
45539635	C3263723
45546063	C3263723
45565669	C3263723
45560377	C3263723
45551302	C3263723
45549393	C3263723
37201444	C3263723
45584099	C3263723
45545857	C3263723
45577950	C3263723
45602573	C3263723
45599389	C3263723
45588093	C3263723
45590636	C3263723
45555658	C3263723
45603751	C3263723
45555430	C3263723
45579796	C3263723
45569579	C3263723
45555639	C3263723
45579777	C3263723
45554173	C3263723
45546323	C3263723
45569581	C3263723
45574974	C3263723
45597478	C3263723
45607231	C3263723
45549257	C3263723
45544297	C3263723
45594088	C3263723
45589260	C3263723
45573220	C3263723
45585188	C3263723
45603958	C3263723
45602434	C3263723
45599713	C3263723
45573443	C3263723
45565567	C3263723
45565048	C3263723
45592607	C3263723
45608535	C3263723
45580210	C3263723
45551305	C3263723
45574945	C3263723
45544588	C3263723
45597332	C3263723
45574514	C3263723
45560849	C3263723
45608713	C3263723
45588953	C3263723
45585028	C3263723
45540999	C3263723
45594104	C3263723
45534568	C3263723
45541023	C3263723
45549260	C3263723
45574984	C3263723
45554174	C3263723
45597469	C3263723
45606406	C3263723
45594086	C3263723
45539614	C3263723
45584890	C3263723
45579570	C3263723
45539907	C3263723
1575898	C3263723
44821351	C3263723
45607100	C3263723
45599565	C3263723
45584413	C3263723
45580037	C3263723
45598950	C3263723
45602431	C3263723
45547232	C3263723
45565233	C3263723
45600266	C3263723
45606993	C3263723
1326793	C3263723
45563896	C3263723
45599690	C3263723
45560983	C3263723
45584428	C3263723
45549168	C3263723
45603954	C3263723
45587914	C3263723
45579553	C3263723
45590645	C3263723
45555465	C3263723
45577939	C3263723
45592610	C3263723
45536217	C3263723
45560163	C3263723
45573456	C3263723
45579260	C3263723
45549578	C3263723
45594297	C3263723
45551286	C3263723
45606953	C3263723
45579781	C3263723
45563700	C3263723
45555478	C3263723
45555163	C3263723
45551109	C3263723
45549577	C3263723
45602153	C3263723
45579769	C3263723
45550358	C3263723
45549412	C3263723
45587972	C3263723
45577935	C3263723
45546055	C3263723
45558680	C3263723
45590646	C3263723
45534865	C3263723
45608534	C3263723
45570352	C3263723
45594099	C3263723
45578372	C3263723
45555970	C3263723
45584427	C3263723
45560758	C3263723
45560406	C3263723
45575196	C3263723
45603952	C3263723
45584861	C3263723
45551115	C3263723
45589750	C3263723
45574750	C3263723
45573635	C3263723
45594107	C3263723
45541217	C3263723
45568564	C3263723
45607102	C3263723
45603489	C3263723
45568433	C3263723
45545850	C3263723
45545885	C3263723
45604506	C3263723
45541597	C3263723
45555166	C3263723
45565240	C3263723
45544437	C3263723
45597598	C3263723
45544361	C3263723
45582852	C3263723
45539908	C3263723
45547233	C3263723
45608727	C3263723
45539906	C3263723
45597475	C3263723
45592685	C3263723
45587790	C3263723
45587649	C3263723
45565249	C3263723
45573310	C3263723
45534937	C3263723
45535911	C3263723
45560159	C3263723
45604327	C3263723
45594307	C3263723
45539624	C3263723
45603989	C3263723
45573294	C3263723
45560403	C3263723
45598669	C3263723
45565053	C3263723
45608543	C3263723
45579270	C3263723
45594856	C3263723
45589681	C3263723
45604267	C3263723
45558888	C3263723
45535919	C3263723
45545849	C3263723
45554153	C3263723
45580956	C3263723
45540753	C3263723
45558681	C3263723
45555890	C3263723
45570110	C3263723
45565041	C3263723
45568302	C3263723
45534735	C3263723
45555649	C3263723
44828277	C3263723
45588964	C3263723
45607015	C3263723
45602432	C3263723
45603947	C3263723
45550643	C3263723
45603985	C3263723
45541194	C3263723
45594868	C3263723
45554019	C3263723
45603495	C3263723
45608958	C3263723
45560192	C3263723
45550362	C3263723
45602313	C3263723
45565530	C3263723
45573627	C3263723
45535034	C3263723
45540759	C3263723
45536420	C3263723
45555644	C3263723
45604392	C3263723
45597791	C3263723
45584937	C3263723
45546054	C3263723
45580222	C3263723
45546037	C3263723
45579803	C3263723
45604489	C3263723
45589442	C3263723
45550353	C3263723
45584609	C3263723
45536219	C3263723
45582899	C3263723
45550610	C3263723
45559887	C3263723
45584898	C3263723
45546061	C3263723
45544579	C3263723
45574979	C3263723
45560371	C3263723
45554152	C3263723
45565040	C3263723
45535934	C3263723
45544436	C3263723
45541196	C3263723
45580367	C3263723
45578060	C3263723
45603990	C3263723
45564743	C3263723
45589480	C3263723
45602144	C3263723
45574767	C3263723
45568337	C3263723
45555440	C3263723
45608541	C3263723
45541522	C3263723
45573452	C3263723
45565507	C3263723
45563586	C3263723
45597473	C3263723
45563882	C3263723
45563508	C3263723
45555893	C3263723
45560161	C3263723
45584622	C3263723
45587786	C3263723
45580957	C3263723
45593824	C3263723
45550631	C3263723
45593821	C3263723
45579523	C3263723
45597610	C3263723
45560413	C3263723
45534653	C3263723
45584091	C3263723
45603951	C3263723
45536401	C3263723
45570090	C3263723
45608540	C3263723
45578214	C3263723
45584839	C3263723
45559902	C3263723
45563613	C3263723
45541193	C3263723
45549583	C3263723
45570083	C3263723
45603942	C3263723
45574946	C3263723
45546056	C3263723
45602318	C3263723
45574972	C3263723
45565241	C3263723
45541186	C3263723
45594301	C3263723
45569889	C3263723
45558745	C3263723
45574771	C3263723
45563770	C3263723
45555956	C3263723
45588103	C3263723
45565469	C3263723
45570506	C3263723
45589450	C3263723
45594570	C3263723
45540748	C3263723
45570509	C3263723
45568548	C3263723
45546058	C3263723
45608728	C3263723
45604205	C3263723
45550633	C3263723
45603939	C3263723
45603773	C3263723
45574970	C3263723
45602583	C3263723
45541624	C3263723
45575194	C3263723
45604330	C3263723
45556217	C3263723
45544750	C3263723
45597792	C3263723
45608262	C3263723
45598952	C3263723
45536780	C3263723
45589470	C3263723
45587785	C3263723
45602272	C3263723
45573148	C3263723
45541188	C3263723
45584615	C3263723
45603740	C3263723
45545588	C3263723
45584601	C3263723
45559058	C3263723
45607011	C3263723
45605028	C3263723
45565027	C3263723
45597652	C3263723
45602581	C3263723
45580097	C3263723
45578235	C3263723
45544291	C3263723
45544472	C3263723
45598933	C3263723
45541789	C3263723
45587794	C3263723
45584943	C3263723
45545838	C3263723
45608525	C3263723
45564755	C3263723
45584421	C3263723
45608735	C3263723
45608956	C3263723
45579272	C3263723
45545565	C3263723
45578113	C3263723
45560857	C3263723
45608254	C3263723
45584619	C3263723
45540757	C3263723
45550614	C3263723
45551118	C3263723
45599485	C3263723
45546335	C3263723
45577389	C3263723
45545870	C3263723
45602409	C3263723
45592829	C3263723
21626	C3263723
45552014	C3263723
45554181	C3263723
45599525	C3263723
45607096	C3263723
45584417	C3263723
45597452	C3263723
45603503	C3263723
45560809	C3263723
45541022	C3263723
45602424	C3263723
45550608	C3263723
45534878	C3263723
45608243	C3263723
45574969	C3263723
1326799	C3263723
45604342	C3263723
45553998	C3263723
45580960	C3263723
45565619	C3263723
45587916	C3263723
45589246	C3263723
45536672	C3263723
45553943	C3263723
45555472	C3263723
45594682	C3263723
45560172	C3263723
45565056	C3263723
45575376	C3263723
45582896	C3263723
45546034	C3263723
45608731	C3263723
45563454	C3263723
45608957	C3263723
45545858	C3263723
45536196	C3263723
45568304	C3263723
45550368	C3263723
45555464	C3263723
45534881	C3263723
44837568	C3263723
45574950	C3263723
45535042	C3263723
45589801	C3263723
45579554	C3263723
45592694	C3263723
45606934	C3263723
45603755	C3263723
45560841	C3263723
45579806	C3263723
45578233	C3263723
45554030	C3263723
45550359	C3263723
45589847	C3263723
45534587	C3263723
45534590	C3263723
45598937	C3263723
45563610	C3263723
45555178	C3263723
45598658	C3263723
45597321	C3263723
45582970	C3263723
45559073	C3263723
45578083	C3263723
45541496	C3263723
45536725	C3263723
45569873	C3263723
45594112	C3263723
45574973	C3263723
45599399	C3263723
45535940	C3263723
45603734	C3263723
45570089	C3263723
45579545	C3263723
45546511	C3263723
45556199	C3263723
45609117	C3263723
45603757	C3263723
45536186	C3263723
45589446	C3263723
45607101	C3263723
45582898	C3263723
45603488	C3263723
45574490	C3263723
45550644	C3263723
45558770	C3263723
45560980	C3263723
45555147	C3263723
45598656	C3263723
45539470	C3263723
